epoch,accuracy,loss,val_accuracy,val_loss
0,0.38755175471305847,1.5152387619018555,0.4753715395927429,1.368959903717041
1,0.4771372675895691,1.3666682243347168,0.5070063471794128,1.3217052221298218
2,0.506801962852478,1.309528112411499,0.5102972388267517,1.3015151023864746
3,0.5258200764656067,1.270263433456421,0.5139065980911255,1.292310357093811
4,0.5394240021705627,1.2427842617034912,0.5151804685592651,1.2881300449371338
