epoch,accuracy,loss,val_accuracy,val_loss
0,0.38714227080345154,1.5224875211715698,0.47239914536476135,1.4013901948928833
1,0.4787296950817108,1.3696669340133667,0.5052016973495483,1.3138700723648071
2,0.5217252969741821,1.2824186086654663,0.5273885130882263,1.2791686058044434
3,0.5516629219055176,1.2259284257888794,0.5316348075866699,1.2604981660842896
4,0.5688157081604004,1.1759991645812988,0.5356687903404236,1.2541358470916748
5,0.5811456441879272,1.1444865465164185,0.5321655869483948,1.2588385343551636
6,0.6005277633666992,1.1055302619934082,0.5353503227233887,1.2671152353286743
7,0.6080349683761597,1.080612063407898,0.525053083896637,1.2739300727844238
8,0.6191819310188293,1.0567995309829712,0.5323778986930847,1.2851423025131226
